,id,extra_info
763,SLN201904210,"completed the at bat and struck out, which was charged to"
764,SLN201904210,Cano
765,SLN201904210,Mound Visit
766,SLN201904210,$Mets challenged call that Thomas was out at 1st; call was
767,SLN201904210,overturned - ground out
768,SLN201904220,Mound Visit
769,SLN201904220,Mound Visit
770,SLN201904220,"$originally scored as double, changed to two-base error on"
771,SLN201904220,"04-25-2019, changing one run to unearned and another to"
772,SLN201904220,team unearned
773,SLN201904220,Mound Visit
774,SLN201904220,Mound Visit
775,SLN201904220,Mound Visit
776,SLN201904220,Mound Visit
777,SLN201904220,Injury Delay
778,SLN201904220,Mound Visit
779,SLN201904230,Mound Visit
780,SLN201904230,Mound Visit
781,SLN201904230,Mound Visit
782,SLN201904230,Mound Visit
783,SLN201904230,$Cardinals challenged call that 4th pitch to Fowler was foul
784,SLN201904230,in outfield; call was upheld - foul ball
785,SLN201904240,Mound Visit
786,SLN201904240,Mound Visit
787,SLN201904240,Mound Visit
788,SLN201904240,Mound Visit
789,SLN201904240,Mound Visit
790,SLN201904260,Mound Visit
791,SLN201904260,Mound Visit
792,SLN201904260,Mound Visit
793,SLN201904260,Mound Visit
794,SLN201904260,Mound Visit
795,SLN201904260,Mound Visit
796,SLN201904260,Mound Visit
797,SLN201904260,Mound Visit
798,SLN201904270,Mound Visit
799,SLN201904270,Mound Visit
800,SLN201904270,Mound Visit
801,SLN201904280,Mound Visit
802,SLN201904280,Mound Visit
803,SLN201904280,Mound Visit
804,SLN201904280,Mound Visit
805,SLN201904280,$Cardinals challenged call that Fowler was out at 3rd; call
806,SLN201904280,was upheld - double and out stretching
807,SLN201904280,Mound Visit
808,SLN201905060,Mound Visit
809,SLN201905060,Mound Visit
810,SLN201905060,Mound Visit
811,SLN201905060,Mound Visit
812,SLN201905060,Mound Visit
813,SLN201905070,Mound Visit
814,SLN201905070,$Phillies challenged call that Hernandez was out at 2nd; call
815,SLN201905070,was overturned - force out
816,SLN201905070,Mound Visit
817,SLN201905070,Mound Visit
818,SLN201905070,$Fan interference
819,SLN201905080,Mound Visit
820,SLN201905080,Mound Visit
821,SLN201905090,Injury Delay
822,SLN201905090,Injury Delay
823,SLN201905090,Mound Visit
824,SLN201905090,Mound Visit
825,SLN201905090,Mound Visit
826,SLN201905090,Mound Visit
827,SLN201905090,Mound Visit
828,SLN201905090,Injury Delay
829,SLN201905090,Mound Visit
830,SLN201905090,Mound Visit
831,SLN201905090,Mound Visit
832,SLN201905090,Mound Visit
833,SLN201905100,Injury Delay
834,SLN201905100,Mound Visit
835,SLN201905100,Mound Visit
836,SLN201905100,Mound Visit
837,SLN201905100,Mound Visit
838,SLN201905100,Mound Visit
839,SLN201905100,Mound Visit
840,SLN201905100,Mound Visit
841,SLN201905100,Mound Visit
842,SLN201905110,Mound Visit
843,SLN201905110,$Cardinals challenged call that Fowler was out at 1st; call
844,SLN201905110,was upheld - ground out
845,SLN201905110,Injury Delay
846,SLN201905110,Mound Visit
847,SLN201905110,Mound Visit
848,SLN201905120,Mound Visit
849,SLN201905120,Mound Visit
850,SLN201905120,Mound Visit
851,SLN201905120,Mound Visit
852,SLN201905120,Mound Visit
853,SLN201905120,Injury Delay
854,SLN201905120,Mound Visit
855,SLN201905120,Mound Visit
856,SLN201905221,Mound Visit
857,SLN201905221,Mound Visit
858,SLN201905221,Mound Visit
859,SLN201905221,Mound Visit
860,SLN201905221,Injury Delay
861,SLN201905221,Mound Visit
862,SLN201905222,Mound Visit
863,SLN201905222,Injury Delay
864,SLN201905222,Mound Visit
865,SLN201905222,Mound Visit
866,SLN201905222,Mound Visit
867,SLN201905222,Mound Visit
868,SLN201905222,Mound Visit
869,SLN201905222,Mound Visit
870,SLN201905240,$Cardinals challenged call that Fowler was out at 2nd; call
871,SLN201905240,was overturned - single
872,SLN201905240,Mound Visit
873,SLN201905240,Mound Visit
874,SLN201905240,Mound Visit
875,SLN201905240,Injury Delay
876,SLN201905250,Mound Visit
877,SLN201905250,Mound Visit
878,SLN201905250,Injury Delay
879,SLN201905250,$Cardinals challenged call that DeJong was out at 1st to
880,SLN201905250,"complete double play; call was overturned - force out, no DP"
881,SLN201905250,Injury Delay
882,SLN201905250,Mound Visit
883,SLN201905260,Injury Delay
884,SLN201905260,Mound Visit
885,SLN201905260,Mound Visit
886,SLN201905260,Injury Delay
887,SLN201905260,Mound Visit
888,SLN201905260,Mound Visit
889,SLN201905260,Mound Visit
890,SLN201905260,Mound Visit
891,SLN201905260,Mound Visit
892,SLN201905260,$Cardinals challenged call that Riley was safe at 2nd; call
893,SLN201905260,was upheld - safe advancing
894,SLN201905260,Mound Visit
895,SLN201905260,Mound Visit
896,SLN201905260,Mound Visit
897,SLN201905260,Mound Visit
898,SLN201905260,Mound Visit
899,SLN201905310,Mound Visit
900,SLN201905310,Mound Visit
901,SLN201905310,Mound Visit
902,SLN201905310,On-field Delay
903,SLN201905310,Mound Visit
904,SLN201905310,Mound Visit
905,SLN201905310,Mound Visit
906,SLN201905310,Mound Visit
907,SLN201905310,Mound Visit
908,SLN201905310,Mound Visit
909,SLN201906010,Mound Visit
910,SLN201906010,Mound Visit
911,SLN201906010,On-field Delay
912,SLN201906010,Mound Visit
913,SLN201906010,Mound Visit
914,SLN201906010,Mound Visit
915,SLN201906010,On-field Delay
916,SLN201906010,Injury Delay
917,SLN201906010,Mound Visit
918,SLN201906010,Mound Visit
919,SLN201906020,Mound Visit
920,SLN201906020,Mound Visit
921,SLN201906020,Mound Visit
922,SLN201906020,Mound Visit
923,SLN201906020,Mound Visit
924,SLN201906020,$Cubs challenged call that Wong was safe at 2nd; call was
925,SLN201906020,upheld - stolen base
926,SLN201906020,Mound Visit
927,SLN201906020,Mound Visit
928,SLN201906040,Mound Visit
929,SLN201906040,Mound Visit
930,SLN201906040,$Cardinals challenged call that Votto was safe at 2nd; call
931,SLN201906040,was upheld - safe advancing on fly ball
932,SLN201906040,On-field Delay
933,SLN201906040,Mound Visit
934,SLN201906040,Mound Visit
935,SLN201906040,Injury Delay
936,SLN201906040,Mound Visit
937,SLN201906060,Mound Visit
938,SLN201906060,Mound Visit
939,SLN201906060,Mound Visit
940,SLN201906060,Injury Delay
941,SLN201906060,Mound Visit
942,SLN201906060,Mound Visit
943,SLN201906060,Mound Visit
944,SLN201906060,Mound Visit
945,SLN201906170,Mound Visit
946,SLN201906170,Mound Visit
947,SLN201906180,Mound Visit
948,SLN201906180,Mound Visit
949,SLN201906180,Mound Visit
950,SLN201906180,Mound Visit
951,SLN201906180,Mound Visit
952,SLN201906190,$Marlins challenged call that Edman was safe at 3rd; call
953,SLN201906190,was upheld - stolen base
954,SLN201906190,Mound Visit
955,SLN201906190,Mound Visit
956,SLN201906190,Mound Visit
957,SLN201906190,Mound Visit
958,SLN201906190,Mound Visit
959,SLN201906190,Mound Visit
960,SLN201906190,Mound Visit
961,SLN201906190,Mound Visit
962,SLN201906190,Mound Visit
963,SLN201906190,Mound Visit
964,SLN201906200,Mound Visit
965,SLN201906200,$Cooper left with injured arm
966,SLN201906200,Mound Visit
967,SLN201906200,Mound Visit
968,SLN201906200,Mound Visit
969,SLN201906200,Mound Visit
970,SLN201906200,$Marlins challenged call that Rojas was out going back to
971,SLN201906200,1st; call was upheld - out
972,SLN201906200,Mound Visit
973,SLN201906200,Mound Visit
974,SLN201906200,Mound Visit
975,SLN201906200,Mound Visit
976,SLN201906200,$Alfaro left with injured hand
977,SLN201906200,Mound Visit
978,SLN201906200,Injury Delay
979,SLN201906200,On-field Delay
980,SLN201906200,Mound Visit
981,SLN201906200,Injury Delay
982,SLN201906200,Mound Visit
983,SLN201906200,$Umpire review of call that Martinez was safe at home; call
984,SLN201906200,was upheld - safe
985,SLN201906200,$Cardinals challenged call that Flaherty was out at 2nd; call
986,SLN201906200,was upheld - out on pickoff
987,SLN201906210,On-field Delay
988,SLN201906210,On-field Delay
989,SLN201906210,Injury Delay
990,SLN201906210,Mound Visit
991,SLN201906210,Mound Visit
992,SLN201906210,Mound Visit
993,SLN201906210,Mound Visit
994,SLN201906210,Mound Visit
995,SLN201906210,Mound Visit
996,SLN201906210,Mound Visit
997,SLN201906210,Mound Visit
998,SLN201906210,Mound Visit
999,SLN201906210,Mound Visit
1000,SLN201906220,Injury Delay
1001,SLN201906220,Mound Visit
1002,SLN201906220,Mound Visit
1003,SLN201906220,Mound Visit
1004,SLN201906220,Mound Visit
1005,SLN201906220,Injury Delay
1006,SLN201906230,On-field Delay
1007,SLN201906230,On-field Delay
1008,SLN201906230,Mound Visit
1009,SLN201906230,On-field Delay
1010,SLN201906230,On-field Delay
1011,SLN201906230,Mound Visit
1012,SLN201906230,Mound Visit
1013,SLN201906230,Mound Visit
1014,SLN201906230,Mound Visit
1015,SLN201906230,Injury Delay
1016,SLN201906230,On-field Delay
1017,SLN201906230,Mound Visit
1018,SLN201906230,On-field Delay
1019,SLN201906230,Mound Visit
1020,SLN201906230,Mound Visit
1021,SLN201906230,Mound Visit
1022,SLN201906250,Mound Visit
1023,SLN201906250,Mound Visit
1024,SLN201906250,Mound Visit
1025,SLN201906250,Mound Visit
1026,SLN201906250,Mound Visit
1027,SLN201906260,Injury Delay
1028,SLN201906260,Mound Visit
1029,SLN201907120,"$Originally scored as single and E7, changed to double"
1030,SLN201907120,on 07-16-2019
1031,SLN201907120,Injury Delay
1032,SLN201907120,Mound Visit
1033,SLN201907120,Mound Visit
1034,SLN201907120,Mound Visit
1035,SLN201907120,Mound Visit
1036,SLN201907120,$Cardinals challenged call that Wong was out at 2nd; call
1037,SLN201907120,was overturned - safe on error
1038,SLN201907120,Mound Visit
1039,SLN201907120,Mound Visit
1040,SLN201907120,Mound Visit
1041,SLN201907130,Mound Visit
1042,SLN201907130,Mound Visit
1043,SLN201907130,Mound Visit
1044,SLN201907130,Mound Visit
1045,SLN201907130,Mound Visit
1046,SLN201907130,Mound Visit
1047,SLN201907140,Mound Visit
1048,SLN201907140,Mound Visit
1049,SLN201907140,Mound Visit
1050,SLN201907140,Mound Visit
1051,SLN201907140,Mound Visit
1052,SLN201907140,Mound Visit
1053,SLN201907150,$Cardinals challenged call that Carpenter was out at 1st; call
1054,SLN201907150,was overturned - single
1055,SLN201907150,Mound Visit
1056,SLN201907150,$Cardinals challenged call that Reynolds was safe at 2nd; call
1057,SLN201907150,was upheld - double
1058,SLN201907150,Mound Visit
1059,SLN201907150,Injury Delay
1060,SLN201907150,$Carpenter left after fouling 7th pitch off foot; X-rays
1061,SLN201907150,negative; Edman completed strikeout charged to Carpenter
1062,SLN201907150,Mound Visit
1063,SLN201907160,Mound Visit
1064,SLN201907160,On-field Delay
1065,SLN201907160,$Cardinals challenged call that Newman was safe at 2nd; call
1066,SLN201907160,was overturned - caught stealing
1067,SLN201907160,On-field Delay
1068,SLN201907160,Mound Visit
1069,SLN201907160,On-field Delay
1070,SLN201907160,$Pirates challenged call that Flaherty was safe at 3rd; call
1071,SLN201907160,was overturned - caught stealing
1072,SLN201907160,Mound Visit
1073,SLN201907160,Mound Visit
1074,SLN201907160,Mound Visit
1075,SLN201907160,Mound Visit
1076,SLN201907170,Mound Visit
1077,SLN201907170,Mound Visit
1078,SLN201907170,Mound Visit
1079,SLN201907170,Mound Visit
1080,SLN201907170,Mound Visit
1081,SLN201907170,$Pirates challenged call that Cabrera was not hit by
1082,SLN201907170,"pitch; call was upheld - ball, not hit by pitch"
1083,SLN201907170,$Cardinals challenged call that Frazier did not commit slide
1084,SLN201907170,"interference; call was upheld - force out, no interference"
1085,SLN201907170,Mound Visit
1086,SLN201907170,Injury Delay
1087,SLN201907260,Mound Visit
1088,SLN201907260,Mound Visit
1089,SLN201907260,Mound Visit
1090,SLN201907260,Mound Visit
1091,SLN201907260,Mound Visit
1092,SLN201907260,Injury Delay
1093,SLN201907260,Mound Visit
1094,SLN201907260,Mound Visit
1095,SLN201907260,$Astros challenged call that O'Neill was safe at 1st; call
1096,SLN201907260,was upheld - safe on pickoff attempt
1097,SLN201907260,Mound Visit
1098,SLN201907260,Mound Visit
1099,SLN201907270,Injury Delay
1100,SLN201907270,Mound Visit
1101,SLN201907270,Mound Visit
1102,SLN201907270,Mound Visit
1103,SLN201907270,Mound Visit
1104,SLN201907270,Mound Visit
1105,SLN201907270,Injury Delay
1106,SLN201907270,Mound Visit
1107,SLN201907280,Mound Visit
1108,SLN201907280,Mound Visit
1109,SLN201907280,Mound Visit
1110,SLN201907280,Mound Visit
1111,SLN201907280,Mound Visit
1112,SLN201907280,Mound Visit
1113,SLN201907280,Mound Visit
1114,SLN201907300,Mound Visit
1115,SLN201907300,Mound Visit
1116,SLN201907300,Mound Visit
1117,SLN201907300,Mound Visit
1118,SLN201907300,Mound Visit
1119,SLN201907310,On-field Delay
1120,SLN201907310,$Cubs challenged call that O'Neill was safe at 1st; call
1121,SLN201907310,was upheld - single
1122,SLN201907310,Mound Visit
1123,SLN201907310,Mound Visit
1124,SLN201907310,On-field Delay
1125,SLN201907310,Mound Visit
1126,SLN201907310,$Umpire review of ball hit by Baez; call overturned - double
1127,SLN201907310,Mound Visit
1128,SLN201907310,Mound Visit
1129,SLN201907310,Mound Visit
1130,SLN201908010,Mound Visit
1131,SLN201908010,Mound Visit
1132,SLN201908090,Injury Delay
1133,SLN201908090,$Pirates challenged clal that Edman was safe at 3rd; call
1134,SLN201908090,upheld - triple
1135,SLN201908090,Mound Visit
1136,SLN201908090,Mound Visit
1137,SLN201908090,Mound Visit
1138,SLN201908090,Mound Visit
1139,SLN201908090,Mound Visit
1140,SLN201908090,Mound Visit
1141,SLN201908090,Mound Visit
1142,SLN201908090,Mound Visit
1143,SLN201908100,Mound Visit
1144,SLN201908100,On-field Delay
1145,SLN201908100,Mound Visit
1146,SLN201908100,$Cardinals challenged call that Fowler was out at 2nd;
1147,SLN201908100,call upheld - single and out stretching
1148,SLN201908100,Mound Visit
1149,SLN201908100,Mound Visit
1150,SLN201908100,Mound Visit
1151,SLN201908110,$Cardinals challenged call that Thomas was out at 1st;
1152,SLN201908110,call upheld - ground out
1153,SLN201908110,Mound Visit
1154,SLN201908110,Mound Visit
1155,SLN201908110,Mound Visit
1156,SLN201908110,$Martinez left with an injured shoulder
1157,SLN201908110,Mound Visit
1158,SLN201908110,Mound Visit
1159,SLN201908110,Mound Visit
1160,SLN201908110,Mound Visit
1161,SLN201908110,$Pirates challenged call that Fowler was safe at 1st;
1162,SLN201908110,call overturned - ground out
1163,SLN201908110,Mound Visit
1164,SLN201908110,Mound Visit
1165,SLN201908110,Mound Visit
1166,SLN201908190,Mound Visit
1167,SLN201908190,Mound Visit
1168,SLN201908190,Mound Visit
1169,SLN201908190,Mound Visit
1170,SLN201908200,Mound Visit
1171,SLN201908200,Mound Visit
1172,SLN201908200,Mound Visit
1173,SLN201908200,Mound Visit
1174,SLN201908200,Mound Visit
1175,SLN201908200,Mound Visit
1176,SLN201908200,Mound Visit
1177,SLN201908200,Mound Visit
1178,SLN201908200,Mound Visit
1179,SLN201908200,Mound Visit
1180,SLN201908200,Mound Visit
1181,SLN201908210,Mound Visit
1182,SLN201908210,Mound Visit
1183,SLN201908210,Mound Visit
1184,SLN201908210,Injury Delay
1185,SLN201908210,Mound Visit
1186,SLN201908210,Mound Visit
1187,SLN201908210,Mound Visit
1188,SLN201908210,Mound Visit
1189,SLN201908210,$Game called for rain
1190,SLN201908220,On-field Delay
1191,SLN201908220,Injury Delay
1192,SLN201908220,"$Originally scored as E6, changed to single on 08-29-2019"
1193,SLN201908220,Mound Visit
1194,SLN201908220,Mound Visit
1195,SLN201908220,Mound Visit
1196,SLN201908220,Mound Visit
1197,SLN201908220,Mound Visit
1198,SLN201908220,Mound Visit
1199,SLN201908220,Mound Visit
1200,SLN201908230,Mound Visit
1201,SLN201908230,Injury Delay
1202,SLN201908230,Mound Visit
1203,SLN201908230,Mound Visit
1204,SLN201908230,Mound Visit
1205,SLN201908230,Mound Visit
1206,SLN201908230,Mound Visit
1207,SLN201908240,Mound Visit
1208,SLN201908240,Mound Visit
1209,SLN201908240,Mound Visit
1210,SLN201908240,Mound Visit
1211,SLN201908240,"ej,dazay001,P,emmep901,Called strike 3"
1212,SLN201908240,$Daza ejected by HP umpire Emmel for arguing strike 3
1213,SLN201908240,Injury Delay
1214,SLN201908250,Injury Delay
1215,SLN201908250,Mound Visit
1216,SLN201908250,Mound Visit
1217,SLN201908250,Mound Visit
1218,SLN201908250,On-field Delay
1219,SLN201908250,Mound Visit
1220,SLN201908250,Mound Visit
1221,SLN201908311,Mound Visit
1222,SLN201908311,Mound Visit
1223,SLN201908311,Mound Visit
1224,SLN201908311,On-field Delay
1225,SLN201908311,Mound Visit
1226,SLN201908311,Mound Visit
1227,SLN201908311,Mound Visit
1228,SLN201908311,Mound Visit
1229,SLN201908311,Mound Visit
1230,SLN201908311,Mound Visit
1231,SLN201908311,Mound Visit
1232,SLN201908312,Mound Visit
1233,SLN201908312,Injury Delay
1234,SLN201908312,Mound Visit
1235,SLN201908312,Mound Visit
1236,SLN201908312,Mound Visit
1237,SLN201908312,Mound Visit
1238,SLN201908312,Mound Visit
1239,SLN201908312,Mound Visit
1240,SLN201909011,On-field Delay
1241,SLN201909011,Injury Delay
1242,SLN201909011,Mound Visit
1243,SLN201909011,Mound Visit
1244,SLN201909011,Mound Visit
1245,SLN201909011,$Reds challenged call that Edman was safe at 2nd; call
1246,SLN201909011,upheld - stolen base
1247,SLN201909011,Mound Visit
1248,SLN201909012,Mound Visit
1249,SLN201909012,Mound Visit
1250,SLN201909012,Injury Delay
1251,SLN201909012,Mound Visit
1252,SLN201909012,$Suarez left with injured hand
1253,SLN201909012,On-field Delay
1254,SLN201909012,Mound Visit
1255,SLN201909012,Mound Visit
1256,SLN201909012,"ej,wardt001,C,millb901,Balls and strikes"
1257,SLN201909012,$Cincinnati hitting coach Turner Ward ejected by HP umpire
1258,SLN201909012,Miller for arguing balls and strikes
1259,SLN201909012,Mound Visit
1260,SLN201909012,Mound Visit
1261,SLN201909020,Mound Visit
1262,SLN201909020,Mound Visit
1263,SLN201909020,Mound Visit
